Id,Start,Name,Impact,Currency
d8349d76-cca9-4f25-b851-0c39bca65db9,10/04/2022 15:00:00,ECB's President Lagarde speech,HIGH,EUR
c21ff41b-5293-4406-95fb-1dca3d5eb803,10/05/2022 01:00:00,RBNZ Interest Rate Decision,HIGH,NZD
e94244c3-b056-4bb4-8b22-32a8005ccb6a,10/05/2022 01:00:00,RBNZ Monetary Policy Review,HIGH,NZD
7db4337a-c8bf-4a77-99f3-f2368d711598,10/05/2022 12:15:00,ADP Employment Change,HIGH,USD
d927dc4f-5d1f-4399-9fbd-e0b11ea37c9e,10/05/2022 14:00:00,ISM Services PMI,HIGH,USD
070bfa68-9689-40fd-9e89-60a01a647999,10/06/2022 00:30:00,Trade Balance (MoM),HIGH,AUD
45ba0ada-e929-4e9b-b8a4-8df08c924d18,10/06/2022 09:00:00,Retail Sales (YoY),HIGH,EUR
683a2718-bb2b-4590-858d-99593613c4e0,10/06/2022 15:35:00,BoC's Governor Macklem speech,HIGH,CAD
ec4d96b0-f28c-4c38-a14f-69746e0ae187,10/07/2022 12:30:00,Net Change in Employment,HIGH,CAD
f6d948f5-35fd-4f1c-aac5-0c5074518deb,10/07/2022 12:30:00,Unemployment Rate,HIGH,CAD
8daa1565-8d95-4ff9-8763-9ab774d8e7c9,10/07/2022 12:30:00,Nonfarm Payrolls,HIGH,USD
5cfd856b-0176-43c6-80bb-d7f51089e34f,10/11/2022 06:00:00,Claimant Count Change,HIGH,GBP
d444803c-4dbe-4f87-8ded-7786a51fd652,10/11/2022 06:00:00,Employment Change (3M),HIGH,GBP
60bb9470-e2d7-49a6-b423-6c7c703a30b1,10/11/2022 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
7c17c6fe-8c45-4e57-bd8a-6680026692fd,10/11/2022 16:00:00,SNB's Chairman Jordan speech,HIGH,CHF
f1407c81-ac39-4910-b7df-d5082f046400,10/11/2022 18:35:00,BoE's Governor Bailey speech,HIGH,GBP
58ecfcc8-ec70-4aa2-85d1-96c01b1beed5,10/12/2022 13:30:00,ECB's President Lagarde speech,HIGH,EUR
e480a489-0285-4da4-b2de-c93c6157cbbb,10/12/2022 18:00:00,FOMC Minutes,HIGH,USD
8bef177e-0dd3-4d5c-aae2-087ecdc6439c,10/13/2022 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
e7d312da-a33a-4ab6-9e88-ea256d0d79c7,10/13/2022 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
9c3eb93d-6b96-4a76-8423-17555f11632f,10/14/2022 12:30:00,Retail Sales (MoM),HIGH,USD
92a9a58b-6ad2-421a-a87d-6b6c5fa3b7b5,10/14/2022 12:30:00,Retail Sales Control Group,HIGH,USD
072044b2-308f-4213-847f-36c84a43d1a9,10/14/2022 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
826c169d-1925-4082-aacd-ad484a1caa19,10/17/2022 21:45:00,Consumer Price Index (YoY),HIGH,NZD
7f1a7b54-42fa-4710-bd45-0773c64cdd4e,10/18/2022 00:30:00,RBA Meeting Minutes,HIGH,AUD
776a8ff2-e125-4c40-98c7-5af0c6b1d230,10/19/2022 06:00:00,Consumer Price Index (YoY),HIGH,GBP
a4eabe31-20d9-4f2f-895d-2fafb88ff6e2,10/19/2022 12:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
38aea466-f766-42ec-a83b-de324b1ae556,10/20/2022 00:30:00,Employment Change s.a.,HIGH,AUD
50715f27-ae7b-4ce6-b066-0a971902ce3a,10/20/2022 00:30:00,Unemployment Rate s.a.,HIGH,AUD
d46c9eee-5e95-4d70-9e2a-e6ae27f45347,10/21/2022 12:30:00,Retail Sales (MoM),HIGH,CAD
9d128370-50ad-49a8-85d1-03ddb7e8c74b,10/22/2022 09:00:00,ECB's President Lagarde speech,HIGH,EUR
ab3214a1-e51d-4dff-bfcf-12db6c2a22ab,10/24/2022 08:00:00,HCOB Composite PMI,HIGH,EUR
3239b529-365b-47e2-9c4d-4ff6e1344b64,10/24/2022 08:30:00,S&P Global Services PMI,HIGH,GBP
1a80e07d-5673-4667-a19d-0c516dc51213,10/25/2022 08:00:00,ECB Bank Lending Survey,HIGH,EUR
645734ab-035b-442a-8fa2-6fb96eb7cf0c,10/25/2022 08:30:00,Budget Release,HIGH,AUD
2ae0de21-d240-41cc-b921-b5029a5715bc,10/26/2022 00:30:00,Consumer Price Index (QoQ),HIGH,AUD
7d165a64-4ef8-49cf-b547-7a812bda8c64,10/26/2022 00:30:00,Monthly Consumer Price Index (YoY),HIGH,AUD
88a59606-1018-4cf4-ae42-49d608c0d72a,10/26/2022 00:30:00,RBA Trimmed Mean CPI (QoQ),HIGH,AUD
40aa29da-9765-45c8-8a20-7d76f6cfae1b,10/26/2022 14:00:00,BoC Interest Rate Decision,HIGH,CAD
34c2c4a1-b6af-4c68-b692-2b228c91936b,10/26/2022 14:00:00,BoC Monetary Policy Report,HIGH,CAD
75a2e591-c2e8-408e-9a3b-008112073ee9,10/26/2022 14:00:00,BoC Monetary Policy Statement,HIGH,CAD
4ba0be27-35e4-4298-bd8b-6fc424557aa6,10/26/2022 15:00:00,BoC Press Conference,HIGH,CAD
e0e6499d-e4be-49b4-8333-c351e3b6f5d7,10/27/2022 12:15:00,ECB Main Refinancing Operations Rate,HIGH,EUR
97bc6ef2-0e9c-457c-bb95-b71fc082fb07,10/27/2022 12:15:00,ECB Monetary Policy Statement,HIGH,EUR
77982265-7ac9-41a9-9cbc-aa3e7db67fc3,10/27/2022 12:15:00,ECB Rate On Deposit Facility,HIGH,EUR
67eb8805-1b19-4ca2-86b3-08cd8b464766,10/27/2022 12:30:00,Durable Goods Orders,HIGH,USD
467eafa8-1fd0-4649-b2b2-2fcef83c057c,10/27/2022 12:30:00,Gross Domestic Product Annualized,HIGH,USD
340ca8c2-d3a1-4e5f-bb23-b0678ab49ce7,10/27/2022 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
4926870a-483f-46a4-bd46-f7e0571ad711,10/27/2022 12:45:00,ECB Press Conference,HIGH,EUR
679a0170-1c6b-460e-b1a8-d9fb60916989,10/28/2022 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
58005e4a-7e16-42c7-bdf2-f54b4dc53dbf,10/28/2022 03:00:00,BoJ Monetary Policy Statement,HIGH,JPY
a9dda429-fb9d-4e3d-a0be-2d391242723a,10/28/2022 06:00:00,BoJ Press Conference,HIGH,JPY
f721a70f-6b12-4aa3-a81d-514eb62da3fb,10/31/2022 00:30:00,Retail Sales s.a. (MoM),HIGH,AUD
163c42e9-97a2-4b9e-a105-1a9b8dac5ea5,10/31/2022 10:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
c0896726-5885-4425-9ca9-7bda64ae0e8e,10/31/2022 10:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
6443e4e7-d2d6-4eb4-a285-0b2d4a50885f,10/31/2022 10:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
871e09b4-39fd-484b-b3f5-8c7c90882472,10/31/2022 10:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
e8da0ad4-24f3-4106-b63e-ad8508f1dd9c,11/01/2022 03:30:00,RBA Interest Rate Decision,HIGH,AUD
fc00eafa-ae81-4ad4-b736-b937c4ad5c1d,11/01/2022 03:30:00,RBA Rate Statement,HIGH,AUD
f5fe7928-f587-4fd4-8d50-0895c6136364,11/01/2022 08:20:00,RBA's Governor Lowe speech,HIGH,AUD
02ab64f8-6974-4054-86d4-5157a0ae651a,11/01/2022 14:00:00,ISM Manufacturing PMI,HIGH,USD
dbc09da7-dc98-443c-90b3-b9d1d304f777,11/01/2022 21:45:00,Employment Change,HIGH,NZD
d419c33e-d9c6-41eb-bd6b-604988052381,11/01/2022 21:45:00,Unemployment Rate,HIGH,NZD
4302d6da-0b07-491b-9160-854ddc1247b0,11/01/2022 22:00:00,RBNZ's Governor Orr speech,HIGH,NZD
1b783c49-dcd3-47fa-ac06-68a4dc3539ec,11/01/2022 22:30:00,BoC's Governor Macklem speech,HIGH,CAD
ffb067ce-9e4c-4291-a955-b9094914cb4e,11/01/2022 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
3e517e32-8406-42dc-9df5-f31872384eef,11/02/2022 12:15:00,ADP Employment Change,HIGH,USD
da2f8e6d-8f89-46c9-816d-ca25fc9e12e7,11/02/2022 18:00:00,Fed Interest Rate Decision,HIGH,USD
78602084-4db8-4154-bc93-4159a0b4cf01,11/02/2022 18:00:00,Fed Monetary Policy Statement,HIGH,USD
b58da065-e1ca-40b9-9e45-f64cc1e0a2f5,11/02/2022 18:30:00,FOMC Press Conference,HIGH,USD
3f8513d5-66b2-4880-adfa-76ba1d4942a8,11/03/2022 00:30:00,Trade Balance (MoM),HIGH,AUD
625e897f-076c-4e2c-85e3-289e0072b69d,11/03/2022 08:05:00,ECB's President Lagarde speech,HIGH,EUR
a29e84d5-e6da-4deb-a345-6d34f64cd3ee,11/03/2022 12:00:00,BoE Interest Rate Decision,HIGH,GBP
3fe6c470-916b-49f2-9212-d97df4573013,11/03/2022 12:00:00,BoE Minutes,HIGH,GBP
092c4cae-9b35-4a7c-863a-0230af2047ee,11/03/2022 12:00:00,BoE Monetary Policy Report,HIGH,GBP
265911c8-b84d-4a41-b216-f703bd2d1e79,11/03/2022 12:00:00,BoE Monetary Policy Summary,HIGH,GBP
ec5a3014-8131-4d6a-971d-752a168fb919,11/03/2022 12:00:00,BoE MPC Vote Rate Cut,HIGH,GBP
ad03c1e4-37a7-4239-b508-c8ac017cc48d,11/03/2022 12:00:00,BoE MPC Vote Rate Hike,HIGH,GBP
ac33146a-6aee-47ab-a5a5-258b6f9d1225,11/03/2022 12:00:00,BoE MPC Vote Rate Unchanged,HIGH,GBP
4af1ed32-7ecd-4e56-841e-8e3e1cd6d469,11/03/2022 12:30:00,BoE's Governor Bailey speech,HIGH,GBP
4d317f7e-e201-4c1f-8d80-ee2bc0428b8b,11/03/2022 14:00:00,ISM Services PMI,HIGH,USD
8ed30acc-87ab-4044-b6ad-488ad6f955b7,11/04/2022 00:30:00,RBA Monetary Policy Statement,HIGH,AUD
9499c01c-e47a-48c0-b043-ff29f823f351,11/04/2022 09:30:00,ECB's President Lagarde speech,HIGH,EUR
301daa6d-8952-46af-acf5-e465895dcc34,11/04/2022 12:30:00,Net Change in Employment,HIGH,CAD
0ce8e909-656d-4ced-8062-a5b485f0389e,11/04/2022 12:30:00,Unemployment Rate,HIGH,CAD
1436c9be-60a5-4a6d-ace7-bc58e20299cc,11/04/2022 12:30:00,Nonfarm Payrolls,HIGH,USD
f297baef-0549-4306-bf83-2238a8dbd0bf,11/07/2022 08:40:00,ECB's President Lagarde speech,HIGH,EUR
6b22463f-be19-4da1-bd73-096b4683b34f,11/08/2022 08:15:00,SNB's Chairman Jordan speech,HIGH,CHF
9f0472cd-2be4-455c-a711-615f743e6c0a,11/08/2022 09:30:00,RBA's Governor Lowe speech,HIGH,AUD
ccb00807-1d45-40a3-a5c0-b9d226b6e97c,11/08/2022 10:00:00,Retail Sales (YoY),HIGH,EUR
c18ee8fd-31a7-4ba8-b869-c5f75c89194a,11/10/2022 13:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
f0ef2402-cccc-4af9-a112-81aa67088125,11/10/2022 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
d8e8d90b-bc16-4c0b-9b0a-c448b62829d1,11/10/2022 16:50:00,BoC's Governor Macklem speech,HIGH,CAD
d927dadc-0cd7-4421-bd5b-3b60d0c56234,11/11/2022 07:00:00,Gross Domestic Product (QoQ),HIGH,GBP
2853a230-85d5-452d-a410-616095a7d5bc,11/11/2022 15:00:00,Michigan Consumer Sentiment Index,HIGH,USD
6603e423-c174-4039-bfd4-4d1367d762fa,11/14/2022 23:50:00,Gross Domestic Product (QoQ),HIGH,JPY
7f4e38a8-c8ab-45a8-b935-06bc35d9062c,11/15/2022 00:30:00,RBA Meeting Minutes,HIGH,AUD
01e3c0a3-1bca-459a-85b7-8190c97ba9dd,11/15/2022 07:00:00,Claimant Count Change,HIGH,GBP
b4964a1b-2807-41c8-8feb-a6c0f0e5b3ad,11/15/2022 07:00:00,Employment Change (3M),HIGH,GBP
a7e544d5-2f8b-4a2c-8f8e-fb7845804b35,11/15/2022 07:00:00,ILO Unemployment Rate (3M),HIGH,GBP
34fca434-d19c-474c-91ed-22f1049181aa,11/15/2022 10:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
cf6cd0f1-c5c9-4852-8586-c0cffe88c9a1,11/15/2022 10:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
5010f96d-2c53-4dc9-9d07-4d6489de575f,11/16/2022 07:00:00,Consumer Price Index (YoY),HIGH,GBP
6c5ab398-6d9e-46ec-bfde-111d2c09aa4f,11/16/2022 13:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
6255e557-3a46-4668-935a-77d255b7d480,11/16/2022 13:30:00,Retail Sales (MoM),HIGH,USD
7b6648f0-5157-4f47-a5aa-1660e2b58ad4,11/16/2022 13:30:00,Retail Sales Control Group,HIGH,USD
2aa732e6-1b46-40bc-b3d0-fa639b284871,11/16/2022 14:15:00,BoE Monetary Policy Report Hearings,HIGH,GBP
8828fa1a-08b1-46c7-a975-1122858f3a41,11/16/2022 17:00:00,ECB's President Lagarde speech,HIGH,EUR
d6b18879-5a51-4296-85d5-d688114dc1eb,11/17/2022 00:30:00,Employment Change s.a.,HIGH,AUD
a894353a-cafb-41a9-a000-faa5660cb61d,11/17/2022 00:30:00,Unemployment Rate s.a.,HIGH,AUD
5f8428ef-7eee-4079-ad47-14e0db22990f,11/18/2022 08:30:00,ECB's President Lagarde speech,HIGH,EUR
38f8cfa5-1f42-47df-98ee-3e31ec1dbd6e,11/22/2022 08:30:00,RBA's Governor Lowe speech,HIGH,AUD
6c224690-ce99-416b-9c11-94a537856fad,11/22/2022 13:30:00,Retail Sales (MoM),HIGH,CAD
4b66adf8-fd08-4081-95f8-5b4cd63d2e11,11/23/2022 01:00:00,RBNZ Interest Rate Decision,HIGH,NZD
82f396f9-ee6e-4470-9c6d-39e3ffe3f6a0,11/23/2022 01:00:00,RBNZ Monetary Policy Review,HIGH,NZD
dd1ac4c6-4ba6-40a0-af0c-4724a1005388,11/23/2022 01:00:00,RBNZ Monetary Policy Statement,HIGH,NZD
fd8ee11d-1c2f-443c-9c5d-ea003fb25481,11/23/2022 02:00:00,RBNZ Press Conference,HIGH,NZD
6a609123-52fe-4d75-8cf3-bb47341bdabb,11/23/2022 09:00:00,HCOB Composite PMI,HIGH,EUR
a488372d-65b9-4028-91e6-6c6db3de4a41,11/23/2022 09:30:00,S&P Global Services PMI,HIGH,GBP
61d77a01-0804-49a2-aae5-3c87cb652e2d,11/23/2022 13:30:00,Durable Goods Orders,HIGH,USD
c666cdde-eefa-4cf0-98ef-feb91556bea1,11/23/2022 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
c26a5e24-bf90-4fe5-bc74-4713f3d534e0,11/23/2022 19:00:00,FOMC Minutes,HIGH,USD
cc33c2d5-3f18-4021-b936-3588aa68e2f0,11/23/2022 21:30:00,BoC's Governor Macklem speech,HIGH,CAD
65637a52-87a6-456d-b86e-e65570224de2,11/24/2022 21:45:00,Retail Sales (QoQ),HIGH,NZD
d4b455c3-9bdd-4c07-8acc-184c8ac8e2a1,11/28/2022 00:30:00,Retail Sales s.a. (MoM),HIGH,AUD
fde02b85-27f1-41cd-bc05-d40eca541c54,11/28/2022 14:00:00,ECB's President Lagarde speech,HIGH,EUR
7e2e5d8e-3769-4cd9-82d4-6e18744e5225,11/29/2022 08:00:00,Gross Domestic Product (QoQ),HIGH,CHF
5599bf0c-3c38-48fc-835e-7c5fba20323c,11/29/2022 13:30:00,Gross Domestic Product Annualized,HIGH,CAD
ba3fe716-dacd-45ea-b783-9af90ea9b9ee,11/29/2022 15:00:00,BoE's Governor Bailey speech,HIGH,GBP
b62e966c-78c9-4e9e-ba3d-4f3b741ae5d3,11/30/2022 00:30:00,Monthly Consumer Price Index (YoY),HIGH,AUD
fff1dcad-b8c4-4059-ac25-0edc543cdb81,11/30/2022 10:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
5648663b-3c43-4f49-b59b-6d333a43bb51,11/30/2022 10:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
1bc87855-d167-4df1-aef2-b29dbd5d170b,11/30/2022 13:15:00,ADP Employment Change,HIGH,USD
dd8c1608-3ba6-49f1-bf3a-afe222b330de,11/30/2022 13:30:00,Gross Domestic Product Annualized,HIGH,USD
6578282f-d2bc-4b11-a5b7-da9b712309fb,11/30/2022 18:30:00,Fed's Chair Powell speech,HIGH,USD
b65d47c1-40bb-4c36-b4e6-b52021e7fd1c,12/01/2022 15:00:00,ISM Manufacturing PMI,HIGH,USD
e6d8de0a-9842-4fc1-a095-61715d776f19,12/02/2022 01:30:00,BoJ's Governor Kuroda speech,HIGH,JPY
5175fe2b-18a9-4aa9-ab45-ad5f50bb2ef3,12/02/2022 02:00:00,RBA's Governor Lowe speech,HIGH,AUD
939aa755-44e2-403b-b466-24e0af9e7474,12/02/2022 02:40:00,ECB's President Lagarde speech,HIGH,EUR
865f06f4-a1cd-4b08-b34f-43ac3efdb80e,12/02/2022 13:30:00,Net Change in Employment,HIGH,CAD
c4cb84d6-ed80-4b31-be02-67ff9e4161e0,12/02/2022 13:30:00,Unemployment Rate,HIGH,CAD
ff9181d4-c01d-4645-be22-1b94967466da,12/02/2022 13:30:00,Nonfarm Payrolls,HIGH,USD
f816f0cd-1cbc-45fe-81ad-19b21259a69c,12/03/2022 02:30:00,ECB's President Lagarde speech,HIGH,EUR
c0e14999-0b5b-4e39-bcb0-7553989c2f33,12/05/2022 10:00:00,Retail Sales (YoY),HIGH,EUR
464d1f64-2560-40fe-a159-8811e849e991,12/05/2022 15:00:00,ISM Services PMI,HIGH,USD
3ffe12a6-4e6c-4d6e-886c-cc50616bb751,12/06/2022 03:30:00,RBA Interest Rate Decision,HIGH,AUD
3ac0fda9-f661-473b-a74d-a02b2c28a325,12/06/2022 03:30:00,RBA Rate Statement,HIGH,AUD
7da0179a-a9db-475f-8911-8d87b44ebcb0,12/07/2022 00:30:00,Gross Domestic Product (QoQ),HIGH,AUD
75930a64-0fe1-42ec-ac3f-04253a329c48,12/07/2022 10:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
c3d6b4fd-2260-4880-8d25-45fe0f5420c6,12/07/2022 10:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
75e1608c-18d9-45b7-b413-64438c0cb453,12/07/2022 15:00:00,BoC Interest Rate Decision,HIGH,CAD
ad414acb-eaa3-4856-bb5a-37162e65b8b7,12/07/2022 15:00:00,BoC Monetary Policy Statement,HIGH,CAD
e3f91145-ed1d-4832-ba32-9a0f412e7757,12/07/2022 23:50:00,Gross Domestic Product (QoQ),HIGH,JPY
c792c17b-0846-4388-9d02-a21d814f093c,12/08/2022 00:30:00,Trade Balance (MoM),HIGH,AUD
2b509d43-58d0-4259-b2cc-825af85ab832,12/08/2022 12:00:00,ECB's President Lagarde speech,HIGH,EUR
67428f5d-e90d-4ac2-8393-2e06d21e835f,12/09/2022 15:00:00,Michigan Consumer Sentiment Index,HIGH,USD
6b9fcf3d-6b7c-430a-971b-b0e880be3eca,12/12/2022 20:25:00,BoC's Governor Macklem speech,HIGH,CAD
ebc628f6-7ffa-4ed7-b93b-264a1abaedbe,12/13/2022 07:00:00,Claimant Count Change,HIGH,GBP
9e749071-8c70-4549-844f-8aabf4b28158,12/13/2022 07:00:00,Employment Change (3M),HIGH,GBP
cdc18e4c-8f60-4d3b-981a-3fe78b7d02be,12/13/2022 07:00:00,ILO Unemployment Rate (3M),HIGH,GBP
3eaa9714-352d-4a27-8898-a5e5f987b7a3,12/13/2022 11:00:00,BoE's Governor Bailey speech,HIGH,GBP
1f55f905-7e41-4d64-aa88-92ae220a2254,12/13/2022 13:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
d54811b3-b6e6-4ff2-83bc-2bea221f0c98,12/13/2022 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
944a2aba-3ea2-41c6-a6c7-ecccc806c239,12/13/2022 22:30:00,RBA's Governor Lowe speech,HIGH,AUD
b64b0954-45ab-4d16-a4d5-f42c769e5bbf,12/13/2022 23:50:00,Tankan Large Manufacturing Index,HIGH,JPY
288fca3a-9d2b-4220-bc91-c20ae88c9f13,12/14/2022 07:00:00,Consumer Price Index (YoY),HIGH,GBP
2ca5b57d-d941-451c-81d7-3df69d75ac0f,12/14/2022 19:00:00,Fed Interest Rate Decision,HIGH,USD
fb05193d-b124-4ca0-8b93-de129b627a67,12/14/2022 19:00:00,Fed Monetary Policy Statement,HIGH,USD
a221ae96-731e-47ed-b253-36d657d52138,12/14/2022 19:00:00,FOMC Economic Projections,HIGH,USD
12e8ebe4-19e5-4b41-8e72-b89b93517dfa,12/14/2022 19:00:00,Interest Rate Projections - 1st year,HIGH,USD
fe892e9f-2dac-4a21-8732-e6dd82321979,12/14/2022 19:00:00,Interest Rate Projections - 2nd year,HIGH,USD
276f7bb2-d48d-4fa2-aac5-43e1619d782e,12/14/2022 19:00:00,Interest Rate Projections - 3rd year,HIGH,USD
a9d7661d-c771-4d95-854c-1296fc7d98ac,12/14/2022 19:00:00,Interest Rate Projections - Current,HIGH,USD
2bc1ad77-f6d0-4f71-9f67-216e3c422b59,12/14/2022 19:00:00,Interest Rate Projections - Longer,HIGH,USD
3cdd6b7c-274f-4242-a09b-fe8adcf2fd38,12/14/2022 19:30:00,FOMC Press Conference,HIGH,USD
0c93c490-476f-44c4-a7a8-1aeda1103657,12/14/2022 21:45:00,Gross Domestic Product (QoQ),HIGH,NZD
98166d18-556c-47bb-a835-4b842fc500d9,12/14/2022 21:45:00,Gross Domestic Product (YoY),HIGH,NZD
f509ed6f-2ede-4f68-93cf-a757ff5895d7,12/15/2022 00:30:00,Employment Change s.a.,HIGH,AUD
5b390ad5-5cfc-438e-8498-1433ef249b3f,12/15/2022 00:30:00,Unemployment Rate s.a.,HIGH,AUD
e4a1cdc2-8a20-4567-b819-36664eccdcd8,12/15/2022 08:30:00,SNB Interest Rate Decision,HIGH,CHF
a71274bc-4f9a-4fdd-822b-2985374e8d53,12/15/2022 08:30:00,SNB Monetary Policy Assessment,HIGH,CHF
c6800407-4f4d-42ec-ba1c-b8be29ffd386,12/15/2022 09:00:00,SNB Press Conference,HIGH,CHF
66af61b2-b8fb-4793-bd63-c73d26484069,12/15/2022 12:00:00,BoE Interest Rate Decision,HIGH,GBP
8d7ca4f4-6c36-4694-9d45-9512291709d5,12/15/2022 12:00:00,BoE Minutes,HIGH,GBP
ff31fada-5da8-45a6-8ec4-7779c53d0ded,12/15/2022 12:00:00,BoE Monetary Policy Summary,HIGH,GBP
c62b5296-85c7-4fad-8aca-a7c110d38fe2,12/15/2022 12:00:00,BoE MPC Vote Rate Cut,HIGH,GBP
fdcd37b3-6887-4594-994f-f0ec5e4ff38f,12/15/2022 12:00:00,BoE MPC Vote Rate Hike,HIGH,GBP
9c8b7709-1843-43bf-85e7-75bd5d6933ac,12/15/2022 12:00:00,BoE MPC Vote Rate Unchanged,HIGH,GBP
596adc5a-5893-43b4-a40e-afcf5f9fcaf5,12/15/2022 13:15:00,ECB Main Refinancing Operations Rate,HIGH,EUR
72135302-01d2-4470-88a8-10e9e793f352,12/15/2022 13:15:00,ECB Monetary Policy Statement,HIGH,EUR
bfdf58a3-8913-4b0e-8543-662cee367014,12/15/2022 13:15:00,ECB Rate On Deposit Facility,HIGH,EUR
1f1f4d3b-ed22-4e53-a59e-9c52583c5f40,12/15/2022 13:30:00,Retail Sales (MoM),HIGH,USD
6f818ffc-bdc4-47b0-b9a4-565fcd7e7884,12/15/2022 13:30:00,Retail Sales Control Group,HIGH,USD
bc3a1b00-b042-492d-b7eb-5fad0fe0c4d3,12/15/2022 13:45:00,ECB Press Conference,HIGH,EUR
13f6b8a1-f490-457d-825c-41735fde795a,12/16/2022 09:00:00,HCOB Composite PMI,HIGH,EUR
c2f86ecd-3a08-43b2-988d-433bf744ea67,12/16/2022 09:30:00,S&P Global Services PMI,HIGH,GBP
4059a959-3286-485a-9dc6-b8f4f3e3a608,12/20/2022 00:30:00,RBA Meeting Minutes,HIGH,AUD
30b8960e-9511-4841-b8b8-fddebf3c3d4d,12/20/2022 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
4b54e3cd-cc13-40fa-9c6a-adc9dbace5f7,12/20/2022 03:00:00,BoJ Monetary Policy Statement,HIGH,JPY
28b389e7-9a6f-4f31-84f8-6600fc93d54f,12/20/2022 06:00:00,BoJ Press Conference,HIGH,JPY
f6ef5f15-b69a-4e2b-b038-93825c1cc308,12/20/2022 13:30:00,Retail Sales (MoM),HIGH,CAD
c59b19bb-d75e-404f-b198-17ef6cc914e7,12/21/2022 13:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
bc258d06-99a3-4ab9-b43b-d39ef3799139,12/22/2022 07:00:00,Gross Domestic Product (QoQ),HIGH,GBP
d49e887b-3328-4aab-81a9-281e3449362a,12/22/2022 13:30:00,Gross Domestic Product Annualized,HIGH,USD
6a94e479-6dd2-4331-949e-8cb1d0cb12d1,12/22/2022 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
cfbe67b4-264d-4351-8eb1-efff2382bc1e,12/23/2022 13:30:00,Durable Goods Orders,HIGH,USD
91459994-406c-4ffe-8308-98cd68577ddb,12/23/2022 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
553401b2-e9a4-4120-9985-5a5a5d12022d,12/26/2022 00:00:00,BoJ's Governor Kuroda speech,HIGH,JPY
716c3835-56a6-4a44-9ae2-9de5a11a62e1,01/04/2023 15:00:00,ISM Manufacturing PMI,HIGH,USD
012f437e-6857-4d9a-92f6-10060bc1a601,01/04/2023 19:00:00,FOMC Minutes,HIGH,USD
548946c7-226f-41b1-b13a-d786baf2dfac,01/05/2023 13:15:00,ADP Employment Change,HIGH,USD
c828c560-185f-41ac-aeea-99f4f3c5f97d,01/06/2023 10:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
3205b3ea-29c3-4eb5-a835-6b53ff30fd42,01/06/2023 10:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
af282542-94b5-4904-835c-77b10159e6df,01/06/2023 10:00:00,Retail Sales (YoY),HIGH,EUR
1ff892e8-221f-4f99-8e16-bf87f483f191,01/06/2023 13:30:00,Net Change in Employment,HIGH,CAD
4a2a03d4-b3db-4b5a-8507-24cd0fa4c62d,01/06/2023 13:30:00,Unemployment Rate,HIGH,CAD
f3e38af0-4a6d-405f-b7bd-36b5e98fb191,01/06/2023 13:30:00,Nonfarm Payrolls,HIGH,USD
16f9501b-3f4a-447f-965c-cb06c3966164,01/06/2023 15:00:00,ISM Services PMI,HIGH,USD
453dfd3d-7280-4e07-b381-429cffc45a14,01/10/2023 10:10:00,BoC's Governor Macklem speech,HIGH,CAD
b3a7b018-b38f-4327-8a5b-710e0428f12b,01/10/2023 10:10:00,BoJ's Governor Kuroda speech,HIGH,JPY
691e0c08-1450-41d9-9864-532b6c9f6d22,01/10/2023 10:10:00,BoE's Governor Bailey speech,HIGH,GBP
9e97609e-ee69-444e-8d5b-6c1e39d985a1,01/10/2023 14:00:00,Fed's Chair Powell speech,HIGH,USD
1fd3310f-edad-4b89-b85b-d9d88fb1e878,01/11/2023 00:30:00,Monthly Consumer Price Index (YoY),HIGH,AUD
